,peak_val_dBm,peak_height_dB,f_deviation_pct_span,f_hz,f_ghz,f_rf,f_sg_rf,f_if,f_lo,f_sg_lo,lo_harm,try_no
191,-101.4901505,33.10424035,0.04761904761905189,51460000000.0,51.46,51460000000.0,12865000000,14000000000.0,37460000000.0,9365000000,1,1.0
192,-101.0994186,33.67939764999997,0.04761904761905189,51520000000.0,51.52,51520000000.0,12880000000,14000000000.0,37520000000.0,9380000000,1,3.0
193,-100.4973221,33.970703099999994,0.0,51580000000.0,51.58,51580000000.0,12895000000,14000000000.0,37580000000.0,9395000000,1,3.0
194,-100.238472,34.11248015000001,0.0,51640000000.0,51.64,51640000000.0,12910000000,14000000000.0,37640000000.0,9410000000,1,2.0
195,-99.58867645,34.99615475,0.0,51700000000.0,51.7,51700000000.0,12925000000,14000000000.0,37700000000.0,9425000000,1,2.0
196,-98.96217346,35.618911740000016,0.04761904761905189,51760000000.0,51.76,51760000000.0,12940000000,14000000000.0,37760000000.0,9440000000,1,2.0
197,-98.3286972,36.31136320000002,0.0,51820000000.0,51.82,51820000000.0,12955000000,14000000000.0,37820000000.0,9455000000,1,2.0
198,-98.05321503,36.247909569999976,0.0,51880000000.0,51.88,51880000000.0,12970000000,14000000000.0,37880000000.0,9470000000,1,2.0
199,-97.34688568,37.33451846999999,0.0,51940000000.0,51.94,51940000000.0,12985000000,14000000000.0,37940000000.0,9485000000,1,2.0
200,-96.5473175,37.83652495,-0.04761904761904634,52000000000.0,52.0,52000000000.0,13000000000,14000000000.0,38000000000.0,9500000000,1,2.0
201,-95.94226837,38.36154173,-0.04761904761904634,52060000000.0,52.06,52060000000.0,13015000000,14000000000.0,38060000000.0,9515000000,1,2.0
202,-95.23269653,39.15677642,0.0,52120000000.0,52.12,52120000000.0,13030000000,14000000000.0,38120000000.0,9530000000,1,2.0
203,-94.62832642,39.75485228000001,-0.04761904761904634,52180000000.0,52.18,52180000000.0,13045000000,14000000000.0,38180000000.0,9545000000,1,2.0
204,-94.08854675,40.09822084999999,0.0,52240000000.0,52.24,52240000000.0,13060000000,14000000000.0,38240000000.0,9560000000,1,1.0
205,-93.64553833,40.66026307000001,0.0,52300000000.0,52.3,52300000000.0,13075000000,14000000000.0,38300000000.0,9575000000,1,2.0
206,-93.23180389,41.069465660000006,0.0,52360000000.0,52.36,52360000000.0,13090000000,14000000000.0,38360000000.0,9590000000,1,2.0
207,-93.06758118,41.01072692000001,0.0,52420000000.0,52.42,52420000000.0,13105000000,14000000000.0,38420000000.0,9605000000,1,2.0
208,-93.00369263,41.41565702000001,0.0,52480000000.0,52.48,52480000000.0,13120000000,14000000000.0,38480000000.0,9620000000,1,2.0
209,-92.99212646,41.249633790000004,-0.04761904761904634,52540000000.0,52.54,52540000000.0,13135000000,14000000000.0,38540000000.0,9635000000,1,2.0
210,-92.85742188,41.279800420000015,-0.04761904761904634,52600000000.0,52.6,52600000000.0,13150000000,14000000000.0,38600000000.0,9650000000,1,2.0
211,-92.80284119,41.512634309999996,0.0,52660000000.0,52.66,52660000000.0,13165000000,14000000000.0,38660000000.0,9665000000,1,2.0
212,-92.5454483,41.58386229999999,0.04761904761905189,52720000000.0,52.72,52720000000.0,13180000000,14000000000.0,38720000000.0,9680000000,1,2.0
213,-92.3822937,41.697433499999974,0.0,52780000000.0,52.78,52780000000.0,13195000000,14000000000.0,38780000000.0,9695000000,1,2.0
214,-91.99472046,41.95875548999999,-0.04761904761904634,52840000000.0,52.84,52840000000.0,13210000000,14000000000.0,38840000000.0,9710000000,1,2.0
215,-91.42932129,42.41068265999998,0.04761904761905189,52900000000.0,52.9,52900000000.0,13225000000,14000000000.0,38900000000.0,9725000000,1,2.0
216,-90.87592316,43.049568190000016,0.0,52960000000.0,52.96,52960000000.0,13240000000,14000000000.0,38960000000.0,9740000000,1,2.0
217,-90.28432465,43.75662995000002,0.0,53020000000.0,53.02,53020000000.0,13255000000,14000000000.0,39020000000.0,9755000000,1,2.0
218,-89.72598267,44.160102830000014,0.0,53080000000.0,53.08,53080000000.0,13270000000,14000000000.0,39080000000.0,9770000000,1,2.0
219,-89.21240997,44.73043823000002,0.0,53140000000.0,53.14,53140000000.0,13285000000,14000000000.0,39140000000.0,9785000000,1,2.0
220,-88.70638275,44.56123354999998,0.0,53200000000.0,53.2,53200000000.0,13300000000,14000000000.0,39200000000.0,9800000000,1,2.0
221,-88.34934998,44.97690582000001,0.0,53260000000.0,53.26,53260000000.0,13315000000,14000000000.0,39260000000.0,9815000000,1,2.0
222,-88.22331238,45.05802152,0.0,53320000000.0,53.32,53320000000.0,13330000000,14000000000.0,39320000000.0,9830000000,1,2.0
223,-88.46238708,44.74724576999999,0.0,53380000000.0,53.38,53380000000.0,13345000000,14000000000.0,39380000000.0,9845000000,1,2.0
224,-88.79014587,44.33245853,0.0,53440000000.0,53.44,53440000000.0,13360000000,14000000000.0,39440000000.0,9860000000,1,2.0
225,-89.4256134,44.23741909999998,0.04761904761905189,53500000000.0,53.5,53500000000.0,13375000000,14000000000.0,39500000000.0,9875000000,1,2.0
226,-89.93889618,43.780456569999984,0.04761904761905189,53560000000.0,53.56,53560000000.0,13390000000,14000000000.0,39560000000.0,9890000000,1,1.0
227,-90.73316956,42.72190094000001,0.0,53620000000.0,53.62,53620000000.0,13405000000,14000000000.0,39620000000.0,9905000000,1,2.0
228,-91.6366272,42.018524200000016,0.0,53680000000.0,53.68,53680000000.0,13420000000,14000000000.0,39680000000.0,9920000000,1,2.0
229,-92.64247131,41.57332608999998,0.0,53740000000.0,53.74,53740000000.0,13435000000,14000000000.0,39740000000.0,9935000000,1,1.0
230,-93.36799622,40.561691280000005,0.0,53800000000.0,53.8,53800000000.0,13450000000,14000000000.0,39800000000.0,9950000000,1,2.0
231,-94.02336884,40.10945890999999,0.0,53860000000.0,53.86,53860000000.0,13465000000,14000000000.0,39860000000.0,9965000000,1,2.0
232,-94.77697754,39.33827971000001,-0.04761904761904634,53920000000.0,53.92,53920000000.0,13480000000,14000000000.0,39920000000.0,9980000000,1,2.0
233,-95.29723358,38.99666592000001,0.0,53980000000.0,53.98,53980000000.0,13495000000,14000000000.0,39980000000.0,9995000000,1,2.0
234,-95.84796906,38.24596403999999,0.04761904761905189,54040000000.0,54.04,54040000000.0,13510000000,14000000000.0,40040000000.0,10010000000,1,2.0
235,-96.00315857,38.414024380000015,0.04761904761905189,54100000000.0,54.1,54100000000.0,13525000000,14000000000.0,40100000000.0,10025000000,1,2.0
236,-96.22316742,38.14311217999999,0.0,54160000000.0,54.16,54160000000.0,13540000000,14000000000.0,40160000000.0,10040000000,1,2.0
237,-96.32842255,38.36318969999999,0.04761904761905189,54220000000.0,54.22,54220000000.0,13555000000,14000000000.0,40220000000.0,10055000000,1,2.0
238,-96.14994812,38.52227017999999,0.04761904761905189,54280000000.0,54.28,54280000000.0,13570000000,14000000000.0,40280000000.0,10070000000,1,2.0
239,-96.03513336,38.37004089000001,0.04761904761905189,54340000000.0,54.34,54340000000.0,13585000000,14000000000.0,40340000000.0,10085000000,1,1.0
240,-95.70035553,38.77282717,0.0,54400000000.0,54.4,54400000000.0,13600000000,14000000000.0,40400000000.0,10100000000,1,2.0
241,-95.18592072,39.11698148000001,0.0,54460000000.0,54.46,54460000000.0,13615000000,14000000000.0,40460000000.0,10115000000,1,2.0
242,-94.7040863,39.683403,0.0,54520000000.0,54.52,54520000000.0,13630000000,14000000000.0,40520000000.0,10130000000,1,2.0
243,-93.98326874,40.144729609999985,0.0,54580000000.0,54.58,54580000000.0,13645000000,14000000000.0,40580000000.0,10145000000,1,1.0
244,-93.45205688,40.761253370000006,0.0,54640000000.0,54.64,54640000000.0,13660000000,14000000000.0,40640000000.0,10160000000,1,3.0
245,-92.92227936,41.14966584000001,0.0,54700000000.0,54.7,54700000000.0,13675000000,14000000000.0,40700000000.0,10175000000,1,2.0
246,-92.25827026,41.69520568999998,0.0,54760000000.0,54.76,54760000000.0,13690000000,14000000000.0,40760000000.0,10190000000,1,2.0
247,-91.65251923,42.32822417,0.0,54820000000.0,54.82,54820000000.0,13705000000,14000000000.0,40820000000.0,10205000000,1,2.0
248,-90.997612,42.50726315,-0.04761904761904634,54880000000.0,54.88,54880000000.0,13720000000,14000000000.0,40880000000.0,10220000000,1,2.0
249,-90.50106812,42.85021208000002,0.0,54940000000.0,54.94,54940000000.0,13735000000,14000000000.0,40940000000.0,10235000000,1,2.0
250,-89.90312195,43.2464676,-0.04761904761904634,55000000000.0,55.0,55000000000.0,13750000000,14000000000.0,41000000000.0,10250000000,1,2.0
251,-89.26656342,43.928359979999996,0.0,55060000000.0,55.06,55060000000.0,13765000000,14000000000.0,41060000000.0,10265000000,1,2.0
252,-88.67938232,44.705001829999986,0.0,55120000000.0,55.12,55120000000.0,13780000000,14000000000.0,41120000000.0,10280000000,1,2.0
253,-88.17984772,45.22021483,0.04761904761905189,55180000000.0,55.18,55180000000.0,13795000000,14000000000.0,41180000000.0,10295000000,1,2.0
254,-87.77902985,45.14339444999999,0.04761904761905189,55240000000.0,55.24,55240000000.0,13810000000,14000000000.0,41240000000.0,10310000000,1,2.0
255,-87.11154938,45.36296842,0.0,55300000000.0,55.3,55300000000.0,13825000000,14000000000.0,41300000000.0,10325000000,1,2.0
256,-86.40795135,46.149765000000016,-0.04761904761904634,55360000000.0,55.36,55360000000.0,13840000000,14000000000.0,41360000000.0,10340000000,1,2.0
257,-85.75914001,46.372932440000014,0.0,55420000000.0,55.42,55420000000.0,13855000000,14000000000.0,41420000000.0,10355000000,1,2.0
258,-85.18979645,47.08875274999998,0.0,55480000000.0,55.48,55480000000.0,13870000000,14000000000.0,41480000000.0,10370000000,1,2.0
259,-84.59685516,47.24780274000001,0.04761904761905189,55540000000.0,55.54,55540000000.0,13885000000,14000000000.0,41540000000.0,10385000000,1,2.0
260,-83.84638214,47.84838866000001,0.0,55600000000.0,55.6,55600000000.0,13900000000,14000000000.0,41600000000.0,10400000000,1,1.0
261,-83.0138855,48.21376799999997,0.04761904761905189,55660000000.0,55.66,55660000000.0,13915000000,14000000000.0,41660000000.0,10415000000,1,2.0
262,-82.40270996,48.482749940000005,0.04761904761905189,55720000000.0,55.72,55720000000.0,13930000000,14000000000.0,41720000000.0,10430000000,1,2.0
263,-81.82725525,48.72460174999999,0.0,55780000000.0,55.78,55780000000.0,13945000000,14000000000.0,41780000000.0,10445000000,1,2.0
264,-81.44410706,48.71299744000001,-0.04761904761904634,55840000000.0,55.84,55840000000.0,13960000000,14000000000.0,41840000000.0,10460000000,1,2.0
265,-81.03134918,48.950950619999986,0.0,55900000000.0,55.9,55900000000.0,13975000000,14000000000.0,41900000000.0,10475000000,1,2.0
266,-80.84190369,48.61566925999999,0.0,55960000000.0,55.96,55960000000.0,13990000000,14000000000.0,41960000000.0,10490000000,1,1.0
267,-80.74367523,48.90724182000001,0.0,56020000000.0,56.02,56020000000.0,14005000000,14000000000.0,42020000000.0,10505000000,1,2.0
268,-80.86842346,49.71202088999999,0.0,56080000000.0,56.08,56080000000.0,14020000000,14000000000.0,42080000000.0,10520000000,1,2.0
269,-81.30737305,49.1448364,0.04761904761905189,56140000000.0,56.14,56140000000.0,14035000000,14000000000.0,42140000000.0,10535000000,1,2.0
270,-81.75198364,49.04671476,0.0,56200000000.0,56.2,56200000000.0,14050000000,14000000000.0,42200000000.0,10550000000,1,1.0
271,-82.20226288,48.35220337000001,-0.04761904761904634,56260000000.0,56.26,56260000000.0,14065000000,14000000000.0,42260000000.0,10565000000,1,1.0
272,-82.48812103,48.61043547,0.0,56320000000.0,56.32,56320000000.0,14080000000,14000000000.0,42320000000.0,10580000000,1,2.0
273,-82.94954681,47.92882539,0.0,56380000000.0,56.38,56380000000.0,14095000000,14000000000.0,42380000000.0,10595000000,1,2.0
274,-83.22453308,47.74375152,0.04761904761905189,56440000000.0,56.44,56440000000.0,14110000000,14000000000.0,42440000000.0,10610000000,1,2.0
275,-83.69286346,47.717658990000004,0.04761904761905189,56500000000.0,56.5,56500000000.0,14125000000,14000000000.0,42500000000.0,10625000000,1,2.0
276,-84.27824402,47.02821353,-0.04761904761904634,56560000000.0,56.56,56560000000.0,14140000000,14000000000.0,42560000000.0,10640000000,1,1.0
277,-85.19985962,46.71408842999999,-0.04761904761904634,56620000000.0,56.62,56620000000.0,14155000000,14000000000.0,42620000000.0,10655000000,1,2.0
278,-83.82914734,47.57328036,0.0,56680000000.0,56.68,56680000000.0,14170000000,14000000000.0,42680000000.0,10670000000,1,2.0
279,-83.81188202,47.47290803,0.0,56740000000.0,56.74,56740000000.0,14185000000,14000000000.0,42740000000.0,10685000000,1,2.0
280,-84.78113556,46.24004364000001,0.0,56800000000.0,56.8,56800000000.0,14200000000,14000000000.0,42800000000.0,10700000000,1,2.0
281,-85.12124634,46.83982086,0.0,56860000000.0,56.86,56860000000.0,14215000000,14000000000.0,42860000000.0,10715000000,1,2.0
282,-84.83847046,47.39832304000001,0.0,56920000000.0,56.92,56920000000.0,14230000000,14000000000.0,42920000000.0,10730000000,1,2.0
283,-83.44743347,47.94960023,-0.04761904761904634,56980000000.0,56.98,56980000000.0,14245000000,14000000000.0,42980000000.0,10745000000,1,2.0
284,-83.46622467,47.36911773,0.0,57040000000.0,57.04,57040000000.0,14260000000,14000000000.0,43040000000.0,10760000000,1,2.0
285,-83.57421875,47.32288360000001,0.0,57100000000.0,57.1,57100000000.0,14275000000,14000000000.0,43100000000.0,10775000000,1,2.0
286,-84.10205841,47.15274809,0.04761904761905189,57160000000.0,57.16,57160000000.0,14290000000,14000000000.0,43160000000.0,10790000000,1,2.0
287,-83.62853241,47.19137574,0.0,57220000000.0,57.22,57220000000.0,14305000000,14000000000.0,43220000000.0,10805000000,1,2.0
288,-83.82215881,46.920547490000004,0.0,57280000000.0,57.28,57280000000.0,14320000000,14000000000.0,43280000000.0,10820000000,1,2.0
289,-84.12592316,46.60029604,0.04761904761905189,57340000000.0,57.34,57340000000.0,14335000000,14000000000.0,43340000000.0,10835000000,1,1.0
290,-84.60385132,46.523902879999994,0.0,57400000000.0,57.4,57400000000.0,14350000000,14000000000.0,43400000000.0,10850000000,1,2.0
291,-84.50637817,46.90727233000001,0.0,57460000000.0,57.46,57460000000.0,14365000000,14000000000.0,43460000000.0,10865000000,1,2.0
292,-84.77503204,46.92068481,-0.04761904761904634,57520000000.0,57.52,57520000000.0,14380000000,14000000000.0,43520000000.0,10880000000,1,2.0
293,-84.91321564,46.67786405999999,0.0,57580000000.0,57.58,57580000000.0,14395000000,14000000000.0,43580000000.0,10895000000,1,2.0
294,-84.92710876,47.111419690000005,0.0,57640000000.0,57.64,57640000000.0,14410000000,14000000000.0,43640000000.0,10910000000,1,2.0
295,-84.6989975,46.84118654999999,0.0,57700000000.0,57.7,57700000000.0,14425000000,14000000000.0,43700000000.0,10925000000,1,2.0
296,-85.0165329,46.76514429999999,0.0,57760000000.0,57.76,57760000000.0,14440000000,14000000000.0,43760000000.0,10940000000,1,2.0
297,-85.34017181,46.94325259,-0.04761904761904634,57820000000.0,57.82,57820000000.0,14455000000,14000000000.0,43820000000.0,10955000000,1,2.0
298,-85.19796753,46.968261720000015,0.0,57880000000.0,57.88,57880000000.0,14470000000,14000000000.0,43880000000.0,10970000000,1,2.0
299,-85.31512451,47.385932940000004,0.04761904761905189,57940000000.0,57.94,57940000000.0,14485000000,14000000000.0,43940000000.0,10985000000,1,2.0
300,-85.19926453,46.715705869999994,0.04761904761905189,58000000000.0,58.0,58000000000.0,14500000000,14000000000.0,44000000000.0,11000000000,1,2.0
301,-85.55438232,46.973571779999986,-0.04761904761904634,58060000000.0,58.06,58060000000.0,14515000000,14000000000.0,44060000000.0,11015000000,1,2.0
302,-85.17900085,46.4681702,0.0,58120000000.0,58.12,58120000000.0,14530000000,14000000000.0,44120000000.0,11030000000,1,1.0
303,-85.10661316,46.85124969,0.04761904761905189,58180000000.0,58.18,58180000000.0,14545000000,14000000000.0,44180000000.0,11045000000,1,2.0
304,-84.53610229,47.42097476000001,0.0,58240000000.0,58.24,58240000000.0,14560000000,14000000000.0,44240000000.0,11060000000,1,2.0
305,-84.54013824,46.99395751,0.0,58300000000.0,58.3,58300000000.0,14575000000,14000000000.0,44300000000.0,11075000000,1,2.0
306,-83.99185181,47.49526973999998,0.0,58360000000.0,58.36,58360000000.0,14590000000,14000000000.0,44360000000.0,11090000000,1,2.0
307,-83.45455933,47.81948851999999,0.0,58420000000.0,58.42,58420000000.0,14605000000,14000000000.0,44420000000.0,11105000000,1,2.0
308,-82.83023834,48.49176026000001,0.0,58480000000.0,58.48,58480000000.0,14620000000,14000000000.0,44480000000.0,11120000000,1,2.0
309,-82.15120697,48.73403167999999,0.0,58540000000.0,58.54,58540000000.0,14635000000,14000000000.0,44540000000.0,11135000000,1,2.0
310,-81.58148193,48.59854887,0.04761904761905189,58600000000.0,58.6,58600000000.0,14650000000,14000000000.0,44600000000.0,11150000000,1,2.0
311,-80.8743515,49.07683565000001,0.0,58660000000.0,58.66,58660000000.0,14665000000,14000000000.0,44660000000.0,11165000000,1,2.0
312,-80.44176483,48.63461302,0.0,58720000000.0,58.72,58720000000.0,14680000000,14000000000.0,44720000000.0,11180000000,1,2.0
313,-80.0590744,49.22129820000002,0.0,58780000000.0,58.78,58780000000.0,14695000000,14000000000.0,44780000000.0,11195000000,1,2.0
314,-79.83084106,48.542396590000024,0.0,58840000000.0,58.84,58840000000.0,14710000000,14000000000.0,44840000000.0,11210000000,1,2.0
315,-79.40113831,49.79937744000003,0.0,58900000000.0,58.9,58900000000.0,14725000000,14000000000.0,44900000000.0,11225000000,1,2.0
316,-79.51843262,49.22034458000002,0.0,58960000000.0,58.96,58960000000.0,14740000000,14000000000.0,44960000000.0,11240000000,1,2.0
317,-79.20879364,49.73389431,0.0,59020000000.0,59.02,59020000000.0,14755000000,14000000000.0,45020000000.0,11255000000,1,2.0
318,-79.06108856,49.71082304000001,0.04761904761905189,59080000000.0,59.08,59080000000.0,14770000000,14000000000.0,45080000000.0,11270000000,1,2.0
319,-78.70924377,49.18988798000001,0.0,59140000000.0,59.14,59140000000.0,14785000000,14000000000.0,45140000000.0,11285000000,1,2.0
320,-78.45674133,49.95248412000001,0.0,59200000000.0,59.2,59200000000.0,14800000000,14000000000.0,45200000000.0,11300000000,1,2.0
321,-77.86071777,49.43548203000002,-0.04761904761904634,59260000000.0,59.26,59260000000.0,14815000000,14000000000.0,45260000000.0,11315000000,1,2.0
322,-77.32077026,50.60511398999999,0.0,59320000000.0,59.32,59320000000.0,14830000000,14000000000.0,45320000000.0,11330000000,1,2.0
323,-76.80330658,50.65430072000001,-0.04761904761904634,59380000000.0,59.38,59380000000.0,14845000000,14000000000.0,45380000000.0,11345000000,1,2.0
324,-76.04521179,50.68491746000001,0.0,59440000000.0,59.44,59440000000.0,14860000000,14000000000.0,45440000000.0,11360000000,1,2.0
325,-75.04949951,50.37642668999999,0.0,59500000000.0,59.5,59500000000.0,14875000000,14000000000.0,45500000000.0,11375000000,1,2.0
326,-74.05318451,50.33022304000001,0.0,59560000000.0,59.56,59560000000.0,14890000000,14000000000.0,45560000000.0,11390000000,1,2.0
327,-73.31838226,50.99401474,0.0,59620000000.0,59.62,59620000000.0,14905000000,14000000000.0,45620000000.0,11405000000,1,2.0
328,-72.37397003,49.80498127,0.0,59680000000.0,59.68,59680000000.0,14920000000,14000000000.0,45680000000.0,11420000000,1,2.0
329,-71.56227112,51.10367203,0.0,59740000000.0,59.74,59740000000.0,14935000000,14000000000.0,45740000000.0,11435000000,1,2.0
330,-70.63448334,50.552703859999994,0.0,59800000000.0,59.8,59800000000.0,14950000000,14000000000.0,45800000000.0,11450000000,1,2.0
331,-70.09216309,50.646465309999996,0.0,59860000000.0,59.86,59860000000.0,14965000000,14000000000.0,45860000000.0,11465000000,1,2.0
332,-69.70852661,50.98880768999999,0.04761904761905189,59920000000.0,59.92,59920000000.0,14980000000,14000000000.0,45920000000.0,11480000000,1,2.0
333,-69.79672241,50.86806489,0.0,59980000000.0,59.98,59980000000.0,14995000000,14000000000.0,45980000000.0,11495000000,1,2.0
334,-69.93161011,51.21861269,-0.04761904761904634,60040000000.0,60.04,60040000000.0,15010000000,14000000000.0,46040000000.0,11510000000,1,2.0
335,-70.36846924,50.36901856,0.0,60100000000.0,60.1,60100000000.0,15025000000,14000000000.0,46100000000.0,11525000000,1,2.0
336,-71.08972931,51.199161540000006,0.0,60160000000.0,60.16,60160000000.0,15040000000,14000000000.0,46160000000.0,11540000000,1,2.0
337,-71.97660828,50.81164552000001,0.0,60220000000.0,60.22,60220000000.0,15055000000,14000000000.0,46220000000.0,11555000000,1,2.0
338,-72.98809052,49.708679180000004,0.0,60280000000.0,60.28,60280000000.0,15070000000,14000000000.0,46280000000.0,11570000000,1,2.0
339,-73.81280518,50.51511382000001,0.04761904761905189,60340000000.0,60.34,60340000000.0,15085000000,14000000000.0,46340000000.0,11585000000,1,2.0
340,-74.77290344,51.57519911,0.0,60400000000.0,60.4,60400000000.0,15100000000,14000000000.0,46400000000.0,11600000000,1,2.0
341,-75.61947632,49.99860002999999,0.0,60460000000.0,60.46,60460000000.0,15115000000,14000000000.0,46460000000.0,11615000000,1,2.0
342,-76.34998322,49.69315723000001,0.0,60520000000.0,60.52,60520000000.0,15130000000,14000000000.0,46520000000.0,11630000000,1,2.0
343,-76.6272049,49.717605550000016,0.0,60580000000.0,60.58,60580000000.0,15145000000,14000000000.0,46580000000.0,11645000000,1,2.0
344,-76.93737793,50.07384872,0.04761904761905189,60640000000.0,60.64,60640000000.0,15160000000,14000000000.0,46640000000.0,11660000000,1,2.0
345,-77.32363892,49.67874528,0.0,60700000000.0,60.7,60700000000.0,15175000000,14000000000.0,46700000000.0,11675000000,1,1.0
346,-77.36578369,49.89737321,-0.04761904761904634,60760000000.0,60.76,60760000000.0,15190000000,14000000000.0,46760000000.0,11690000000,1,2.0
347,-77.29927063,49.928440120000005,0.0,60820000000.0,60.82,60820000000.0,15205000000,14000000000.0,46820000000.0,11705000000,1,2.0
348,-76.90373993,50.06567762,0.0,60880000000.0,60.88,60880000000.0,15220000000,14000000000.0,46880000000.0,11720000000,1,2.0
349,-76.82556152,49.89549638000001,0.0,60940000000.0,60.94,60940000000.0,15235000000,14000000000.0,46940000000.0,11735000000,1,1.0
350,-76.73426819,49.508644110000006,0.0,61000000000.0,61.0,61000000000.0,15250000000,14000000000.0,47000000000.0,11750000000,1,2.0
351,-76.44070435,49.5431938,-0.04761904761904634,61060000000.0,61.06,61060000000.0,15265000000,14000000000.0,47060000000.0,11765000000,1,2.0
352,-76.29233551,49.570140789999996,0.0,61120000000.0,61.12,61120000000.0,15280000000,14000000000.0,47120000000.0,11780000000,1,2.0
353,-75.67061615,49.8394165,0.0,61180000000.0,61.18,61180000000.0,15295000000,14000000000.0,47180000000.0,11795000000,1,2.0
354,-75.454422,49.10080340000002,0.04761904761905189,61240000000.0,61.24,61240000000.0,15310000000,14000000000.0,47240000000.0,11810000000,1,2.0
355,-74.71604919,49.53805541,0.0,61300000000.0,61.3,61300000000.0,15325000000,14000000000.0,47300000000.0,11825000000,1,1.0
356,-74.06432343,50.23085022000001,0.0,61360000000.0,61.36,61360000000.0,15340000000,14000000000.0,47360000000.0,11840000000,1,2.0
357,-73.20846558,50.39967727000001,0.0,61420000000.0,61.42,61420000000.0,15355000000,14000000000.0,47420000000.0,11855000000,1,2.0
358,-72.85373688,49.67957306999999,0.0,61480000000.0,61.48,61480000000.0,15370000000,14000000000.0,47480000000.0,11870000000,1,2.0
359,-71.90550995,49.92637635000001,0.0,61540000000.0,61.54,61540000000.0,15385000000,14000000000.0,47540000000.0,11885000000,1,2.0
360,-71.43652344,50.73031236,0.0,61600000000.0,61.6,61600000000.0,15400000000,14000000000.0,47600000000.0,11900000000,1,2.0
361,-70.28862,50.1102638,0.0,61660000000.0,61.66,61660000000.0,15415000000,14000000000.0,47660000000.0,11915000000,1,2.0
362,-69.54595184,50.35078431000001,0.04761904761905189,61720000000.0,61.72,61720000000.0,15430000000,14000000000.0,47720000000.0,11930000000,1,2.0
363,-69.28343201,50.23818589,-0.04761904761904634,61780000000.0,61.78,61780000000.0,15445000000,14000000000.0,47780000000.0,11945000000,1,2.0
364,-68.95737457,50.510547630000005,0.0,61840000000.0,61.84,61840000000.0,15460000000,14000000000.0,47840000000.0,11960000000,1,2.0
365,-69.21637726,50.30900568999999,0.0,61900000000.0,61.9,61900000000.0,15475000000,14000000000.0,47900000000.0,11975000000,1,2.0
366,-67.71116638,50.83151242000001,0.0,61960000000.0,61.96,61960000000.0,15490000000,14000000000.0,47960000000.0,11990000000,1,2.0
367,-67.64434052,50.51708982999999,0.0,62020000000.0,62.02,62020000000.0,15505000000,14000000000.0,48020000000.0,12005000000,1,2.0
368,-66.6891098,50.27247240000001,0.0,62080000000.0,62.08,62080000000.0,15520000000,14000000000.0,48080000000.0,12020000000,1,2.0
369,-65.61406708,50.14638137,0.04761904761905189,62140000000.0,62.14,62140000000.0,15535000000,14000000000.0,48140000000.0,12035000000,1,2.0
370,-64.40539551,51.38460158999999,-0.04761904761904634,62200000000.0,62.2,62200000000.0,15550000000,14000000000.0,48200000000.0,12050000000,1,2.0
371,-62.74832916,50.283176440000005,0.0,62260000000.0,62.26,62260000000.0,15565000000,14000000000.0,48260000000.0,12065000000,1,2.0
372,-62.66099548,50.96799087000001,0.0,62320000000.0,62.32,62320000000.0,15580000000,14000000000.0,48320000000.0,12080000000,1,2.0
373,-62.91205597,49.711971280000014,0.0,62380000000.0,62.38,62380000000.0,15595000000,14000000000.0,48380000000.0,12095000000,1,2.0
374,-63.02870178,50.286891919999995,0.0,62440000000.0,62.44,62440000000.0,15610000000,14000000000.0,48440000000.0,12110000000,1,2.0
375,-62.03276062,51.39401248000001,0.0,62500000000.0,62.5,62500000000.0,15625000000,14000000000.0,48500000000.0,12125000000,1,2.0
376,-61.21212006,49.842033390000005,0.0,62560000000.0,62.56,62560000000.0,15640000000,14000000000.0,48560000000.0,12140000000,1,2.0
377,-62.12136841,51.11646268999999,0.0,62620000000.0,62.62,62620000000.0,15655000000,14000000000.0,48620000000.0,12155000000,1,2.0
378,-61.65089417,49.24150848000001,0.04761904761905189,62680000000.0,62.68,62680000000.0,15670000000,14000000000.0,48680000000.0,12170000000,1,1.0
379,-61.41675568,50.203952820000005,0.0,62740000000.0,62.74,62740000000.0,15685000000,14000000000.0,48740000000.0,12185000000,1,2.0
380,-59.01408386,51.23057179,0.0,62800000000.0,62.8,62800000000.0,15700000000,14000000000.0,48800000000.0,12200000000,1,1.0
381,-58.37710571,50.23428723999999,0.04761904761905189,62860000000.0,62.86,62860000000.0,15715000000,14000000000.0,48860000000.0,12215000000,1,1.0
382,-57.38826752,51.99437333,-0.04761904761904634,62920000000.0,62.92,62920000000.0,15730000000,14000000000.0,48920000000.0,12230000000,1,2.0
383,-56.43552399,50.95086286000001,0.0,62980000000.0,62.98,62980000000.0,15745000000,14000000000.0,48980000000.0,12245000000,1,1.0
384,-55.12245178,51.47886272,0.0,63040000000.0,63.04,63040000000.0,15760000000,14000000000.0,49040000000.0,12260000000,1,2.0
385,-53.86052704,50.747798960000004,0.04761904761905189,63100000000.0,63.1,63100000000.0,15775000000,14000000000.0,49100000000.0,12275000000,1,2.0
386,-52.61676788,50.31071087000001,0.0,63160000000.0,63.16,63160000000.0,15790000000,14000000000.0,49160000000.0,12290000000,1,2.0
387,-51.02483368,50.87191007,-0.04761904761904634,63220000000.0,63.22,63220000000.0,15805000000,14000000000.0,49220000000.0,12305000000,1,1.0
388,-49.42324066,51.142642990000006,0.0,63280000000.0,63.28,63280000000.0,15820000000,14000000000.0,49280000000.0,12320000000,1,2.0
